date,store,promo,holiday,year,month,day,dayofweek,is_weekend,sales,prediction
2022-08-23,4,1,1,2022,8,23,1,0,300.02,291.0885307218705
2023-06-17,2,0,0,2023,6,17,5,1,201.37,208.7820040551378
2022-11-08,3,0,0,2022,11,8,1,0,219.49,224.27429524069157
2023-08-15,5,0,0,2023,8,15,1,0,236.46,238.31847474639653
2022-09-29,1,0,0,2022,9,29,3,0,233.01,216.6796340266519
2023-02-17,7,0,0,2023,2,17,4,0,225.0,223.5959878250651
2023-11-29,10,1,0,2023,11,29,2,0,282.46,273.3980296031077
2022-09-02,1,0,0,2022,9,2,4,0,206.82,214.67305050032883
2023-05-21,10,0,1,2023,5,21,6,1,236.01,247.24378090449318
2022-07-12,7,0,0,2022,7,12,1,0,228.88,219.15305305972288
2023-07-27,3,0,0,2023,7,27,3,0,225.94,232.25934234532178
2022-06-07,10,0,0,2022,6,7,1,0,209.59,218.38317904993164
2023-10-20,8,0,0,2023,10,20,4,0,220.6,236.13543659653078
2022-03-25,2,1,0,2022,3,25,4,0,216.8,236.91855649575882
2022-06-10,6,1,0,2022,6,10,4,0,239.27,242.54601600555907
2023-11-04,10,1,0,2023,11,4,5,1,232.71,249.70485486729012
2022-03-26,9,0,0,2022,3,26,5,1,195.66,187.82161608114984
2022-12-11,3,0,0,2022,12,11,6,1,187.92,198.10348226517817
2022-12-27,9,0,0,2022,12,27,1,0,247.91,227.3411336600111
2023-11-28,6,0,1,2023,11,28,1,0,294.88,283.1424224998773
2022-09-29,4,0,0,2022,9,29,3,0,235.03,217.44528882982559
2023-06-30,1,0,0,2023,6,30,4,0,226.42,228.20679347058467
2022-11-18,5,0,0,2022,11,18,4,0,210.28,218.76498119716416
2022-01-09,2,0,0,2022,1,9,6,1,174.85,180.95744705481047
2022-11-07,1,0,0,2022,11,7,0,0,225.96,225.77044223156554
2023-08-25,5,0,0,2023,8,25,4,0,210.86,232.29872416742
2023-02-06,2,1,0,2023,2,6,0,0,234.52,261.5496911972441
2023-03-12,8,0,0,2023,3,12,6,1,197.94,203.70014369625278
2023-09-08,10,0,0,2023,9,8,4,0,214.15,235.11034431901498
2023-04-07,6,0,0,2023,4,7,4,0,222.19,226.41182718327764
2023-08-03,4,0,0,2023,8,3,3,0,248.23,234.05008942601853
2022-07-10,2,0,0,2022,7,10,6,1,171.89,190.1706199326145
2022-10-01,9,0,0,2022,10,1,5,1,199.67,198.57031777192606
2023-10-30,5,0,0,2023,10,30,0,0,229.05,243.39611589865672
2022-11-06,6,0,1,2022,11,6,6,1,247.86,237.29575130224111
2022-02-08,1,0,0,2022,2,8,1,0,223.49,209.94409938852914
2022-03-21,7,0,0,2022,3,21,0,0,204.81,215.01752133417176
2023-09-21,6,0,0,2023,9,21,3,0,246.71,236.09605477443984
2022-03-05,5,1,0,2022,3,5,5,1,208.72,218.00420361576107
2022-06-30,8,0,0,2022,6,30,3,0,213.82,213.85957546182908
2023-12-14,10,0,0,2023,12,14,3,0,235.83,241.72351428424736
2022-04-18,8,1,0,2022,4,18,0,0,235.86,248.01172902037797
2023-04-23,4,1,0,2023,4,23,6,1,247.26,235.41826004382892
2022-10-31,5,0,0,2022,10,31,0,0,211.08,225.25578648949886
2023-03-29,2,0,0,2023,3,29,2,0,235.79,227.86859235205338
2022-02-23,10,0,0,2022,2,23,2,0,212.91,210.23448027172708
2023-09-07,1,0,0,2023,9,7,3,0,244.99,234.81996343580977
2023-08-19,10,0,0,2023,8,19,5,1,207.4,213.89480782287865
2022-01-07,3,0,0,2022,1,7,4,0,178.07,202.89925653203682
2022-04-28,7,0,0,2022,4,28,3,0,219.38,210.53329956816742
2022-05-03,5,0,0,2022,5,3,1,0,215.09,215.57155889833666
2022-07-24,2,1,0,2022,7,24,6,1,214.78,221.37408053812396
2022-08-18,4,0,0,2022,8,18,3,0,231.94,215.90976001686067
2023-12-07,7,0,0,2023,12,7,3,0,251.4,240.9578594810664
2023-05-06,10,0,0,2023,5,6,5,1,192.38,209.28822138396936
2022-03-14,9,0,1,2022,3,14,0,0,259.63,255.49010091647506
2023-03-19,7,0,0,2023,3,19,6,1,205.71,203.44492542852822
2022-04-07,2,0,0,2022,4,7,3,0,206.97,209.25720822953735
2022-03-03,3,0,0,2022,3,3,3,0,207.88,207.976897684297
2022-01-11,5,0,0,2022,1,11,1,0,217.17,209.42944364646246
2023-08-06,6,1,0,2023,8,6,6,1,241.4,242.07081183115224
2023-09-21,1,0,0,2023,9,21,3,0,250.52,234.81996343580977
2022-02-20,7,1,0,2022,2,20,6,1,218.83,214.97252781191492
2022-07-23,6,1,0,2022,7,23,5,1,222.72,224.40153713535983
2023-01-26,1,0,0,2023,1,26,3,0,235.6,222.53573293206864
2023-11-27,6,0,0,2023,11,27,0,0,249.24,245.18686297935346
2023-06-24,10,1,0,2023,6,24,5,1,230.0,242.027210802451
2022-12-07,6,0,0,2022,12,7,2,0,242.14,224.56889533050708
2023-02-05,1,0,0,2023,2,5,6,1,206.33,200.37808700920868
2023-03-03,7,0,0,2023,3,3,4,0,220.63,225.13151663803
2022-01-26,8,0,1,2022,1,26,2,0,262.96,248.15065797015995
2022-02-24,9,0,0,2022,2,24,3,0,224.1,207.97267847767944
2023-03-16,5,0,0,2023,3,16,3,0,223.69,226.62766362890397
2022-02-16,1,0,0,2022,2,16,2,0,232.05,207.93751586219878
2023-07-02,8,0,0,2023,7,2,6,1,207.38,209.84225894812698
2023-03-05,10,0,0,2023,3,5,6,1,192.27,204.21058023170917
2023-09-13,10,0,0,2023,9,13,2,0,242.72,239.12351137166115
2023-12-24,5,0,0,2023,12,24,6,1,221.69,216.75424820979242
2022-03-18,6,0,0,2022,3,18,4,0,204.1,206.7359689611476
2022-04-21,10,0,0,2022,4,21,3,0,200.96,211.2989543713411
2022-04-09,8,0,0,2022,4,9,5,1,181.93,189.10192662639747
2022-07-29,8,0,0,2022,7,29,4,0,192.6,213.3885207484709
2023-05-25,10,0,0,2023,5,25,3,0,214.29,230.97481259347114
2022-08-20,4,0,0,2022,8,20,5,1,198.27,194.22316880736616
2023-05-10,8,0,0,2023,5,10,2,0,247.17,232.47095958433783
2022-10-18,3,0,0,2022,10,18,1,0,222.63,222.73876642772666
2023-04-28,10,0,0,2023,4,28,4,0,198.32,227.43270025417587
2022-05-16,9,0,0,2022,5,16,0,0,224.93,218.59901549555798
2023-02-17,6,0,0,2023,2,17,4,0,211.41,223.34076955734054
2022-12-05,1,0,0,2022,12,5,0,0,219.05,227.30597104453045
2022-08-04,1,0,0,2022,8,4,3,0,220.53,215.144105213687
2022-01-14,6,0,0,2022,1,14,4,0,196.84,203.6649113352105
2023-09-04,2,1,0,2023,9,4,0,0,250.54,272.2983928880203
2022-04-14,10,0,0,2022,4,14,3,0,202.63,211.2989543713411
2023-05-07,10,1,0,2023,5,7,6,1,227.37,238.48509846314846
2022-09-02,6,0,0,2022,9,2,4,0,217.97,215.9491418389589
2023-12-22,5,1,0,2023,12,22,4,0,251.31,269.64430002480367
2022-11-26,1,0,0,2022,11,26,5,1,201.86,198.0641004430945
2023-09-24,8,0,0,2023,9,24,6,1,206.63,212.91331657406408
2022-03-26,5,1,0,2022,3,26,5,1,203.68,218.00420361576107
2023-02-02,10,0,0,2023,2,2,3,0,217.85,226.36822615456185
2022-07-15,5,0,0,2022,7,15,4,0,194.3,212.62286594529724
2023-05-01,10,0,1,2023,5,1,0,0,251.35,276.9567062192946
2022-05-13,4,0,0,2022,5,13,4,0,210.23,209.29659005163558
2023-07-02,6,0,0,2023,7,2,6,1,215.72,209.33182241267787
2023-09-22,5,0,0,2023,9,22,4,0,211.65,233.8342529803922
2023-12-30,2,1,0,2023,12,30,5,1,234.0,249.1986375384513
2022-06-21,1,0,0,2022,6,21,1,0,228.77,216.08621464040334
2023-07-08,6,1,0,2023,7,8,5,1,246.03,242.5418665445177
2022-09-28,9,0,0,2022,9,28,2,0,244.82,220.72796369477874
2023-10-12,5,0,1,2023,10,12,3,0,277.18,277.3385083665271
2023-07-31,6,0,0,2023,7,31,0,0,243.9,239.04474772747926
2022-02-18,8,0,0,2022,2,18,4,0,191.55,205.7108766836318
2022-04-23,9,0,0,2022,4,23,5,1,202.36,189.35714489412203
2022-06-20,9,0,1,2022,6,20,0,0,262.84,260.09668735537707
2022-07-28,2,0,0,2022,7,28,3,0,206.54,213.86379466843937
2022-03-02,1,0,0,2022,3,2,2,0,226.54,209.4730446751637
2023-05-26,2,1,0,2023,5,26,4,0,235.89,258.1299435308465
2022-01-27,8,1,0,2022,1,27,3,0,240.48,237.38539200249943
2022-09-15,9,1,0,2022,9,15,3,0,265.2,249.92484077396512
2023-10-23,3,0,0,2023,10,23,0,0,219.02,242.8856793632076
2022-03-06,3,0,0,2022,3,6,6,1,175.17,184.28372294847213
2022-06-03,1,0,0,2022,6,3,4,0,205.4,210.0664640614268
2023-04-27,1,0,0,2023,4,27,3,0,229.66,227.14231937097065
2022-03-22,7,0,0,2022,3,22,1,0,225.36,213.01093780784868
2022-09-28,6,0,0,2022,9,28,2,0,237.03,219.96230889160506
2022-10-30,3,0,1,2022,10,30,6,1,234.98,234.99456768609525
2022-01-21,2,0,0,2022,1,21,4,0,181.24,202.64403826431226
2022-11-22,3,1,0,2022,11,22,1,0,251.57,255.47775584620103
2022-08-15,9,1,1,2022,8,15,0,0,306.12,294.37120558682363
2022-05-02,7,0,0,2022,5,2,0,0,209.52,218.08857896010886
2023-04-19,7,0,0,2023,4,19,2,0,242.78,230.68021250364836
2023-06-06,4,0,0,2023,6,6,1,0,244.79,234.99219885273487
2022-02-26,9,0,0,2022,2,26,5,1,196.72,186.28608726818493
2023-06-28,6,0,0,2023,6,28,2,0,249.4,233.49605186185363
2023-08-27,2,0,0,2023,8,27,6,1,208.19,209.84647815473727
2023-10-20,9,0,0,2023,10,20,4,0,236.81,236.39065486426261
2023-10-27,4,0,0,2023,10,27,4,0,231.24,235.11456352563255
2022-07-06,1,0,0,2022,7,6,2,0,233.4,215.6151599270379
2023-02-11,2,1,0,2023,2,11,5,1,226.99,233.84334940877307
2023-08-22,3,1,0,2023,8,22,1,0,276.27,269.0114988164569
2022-10-06,9,0,0,2022,10,6,3,0,237.34,220.25690898142784
2022-09-30,9,0,0,2022,9,30,4,0,213.65,216.71479664213257
2022-05-29,1,1,0,2022,5,29,6,1,228.22,218.0478046444623
2023-04-20,6,0,0,2023,4,20,3,0,241.58,228.41841070960072
2023-05-25,7,1,0,2023,5,25,3,0,276.41,261.41261839579965
2022-03-09,9,0,0,2022,3,9,2,0,237.41,211.5147908169747
2023-03-20,5,0,1,2023,3,20,0,0,254.43,272.6095572547274
2023-02-13,7,0,0,2023,2,13,0,0,210.66,231.6223219303647
2023-11-08,4,0,0,2023,11,8,2,0,268.85,240.66325939124363
2022-05-07,6,0,1,2022,5,7,5,1,236.37,230.08916195076017
2023-10-19,2,0,0,2023,10,19,3,0,234.47,236.61071051650651
2022-12-06,10,0,0,2022,12,6,1,0,223.92,227.59635192774294
2022-07-15,9,1,0,2022,7,15,4,0,251.54,244.84719962170493
2023-08-09,8,1,0,2023,8,9,2,0,275.14,268.2810066287566
2023-12-11,5,0,1,2023,12,11,0,0,284.98,286.4293165714407
2023-12-29,9,0,0,2023,12,29,4,0,237.51,239.46171249019244
2023-02-22,7,0,0,2023,2,22,2,0,241.46,227.60915487771126
2022-04-19,5,0,0,2022,4,19,1,0,223.9,214.03603008536447
2022-02-19,5,0,0,2022,2,19,5,1,177.57,185.26521419727942
2023-05-23,9,0,0,2023,5,23,1,0,247.87,234.73276137839275
2022-09-06,3,1,0,2022,9,6,1,0,245.39,252.40669822026393
2022-02-03,5,0,0,2022,2,3,3,0,199.77,206.9518054067812
2023-03-31,1,0,1,2023,3,31,4,0,255.03,263.56235007852956
2023-09-02,1,0,0,2023,9,2,5,1,219.19,213.13337222631526
2023-09-06,6,0,0,2023,9,6,2,0,256.8,238.10263830076292
2023-03-23,7,0,0,2023,3,23,3,0,231.76,227.1381001643531
2022-12-13,9,0,0,2022,12,13,1,0,248.89,227.3411336600111
2023-09-07,3,0,0,2023,9,7,3,0,230.5,235.33039997125888
2023-02-07,6,0,0,2023,2,7,1,0,244.24,229.36052013631706
2022-04-02,9,0,1,2022,4,2,5,1,234.47,229.31928794096893
2022-06-12,3,0,0,2022,6,12,6,1,183.57,188.89030938737415
2022-10-31,7,1,0,2022,10,31,0,0,247.23,256.96968363045744
2023-01-23,8,0,0,2023,1,23,0,0,209.83,230.34201138512435
2023-11-18,8,0,0,2023,11,18,5,1,206.09,217.99095772633154
2023-11-30,10,0,0,2023,11,30,3,0,231.87,240.18798547127517
2022-02-10,1,0,0,2022,2,10,3,0,216.5,205.9309323358757
2023-01-01,8,0,0,2023,1,1,6,1,202.36,200.62908607031568
2023-09-22,3,0,0,2023,9,22,4,0,208.52,233.3238164449358
2022-10-02,6,0,0,2022,10,2,6,1,205.9,195.79807944242202
2023-12-17,3,0,0,2023,12,17,6,1,206.13,216.24381167433603
2022-03-16,1,0,0,2022,3,16,2,0,232.28,209.4730446751637
2022-01-01,9,0,0,2022,1,1,5,1,196.55,184.75055845522002
2023-09-22,10,0,0,2023,9,22,4,0,204.84,235.11034431901498
2023-04-13,4,0,1,2023,4,13,3,0,279.16,267.8701172209985
2022-09-18,5,0,0,2022,9,18,6,1,180.83,194.00733236172528
2023-09-09,3,0,0,2023,9,9,5,1,202.54,213.64380876176438
2023-03-18,1,0,0,2023,3,18,5,1,197.18,203.92019934850396
2023-08-15,3,0,0,2023,8,15,1,0,238.39,237.80803821094742
2022-12-18,4,0,0,2022,12,18,6,1,215.28,198.35870053290273
2023-07-26,2,0,0,2023,7,26,2,0,237.09,234.0107076039203
2023-05-26,5,1,0,2023,5,26,4,0,239.88,258.89559833402745
2023-07-29,2,1,0,2023,7,29,5,1,224.84,241.52099347361218
2022-08-25,1,0,1,2022,8,25,3,0,266.38,255.1062482605339
2022-08-30,9,0,0,2022,8,30,1,0,246.16,221.19901840814418
2023-02-14,4,1,0,2023,2,14,1,0,281.96,260.05354420637013
2022-08-25,7,0,0,2022,8,25,3,0,232.4,216.67541482003435
2023-01-19,4,0,1,2023,1,19,3,0,279.18,263.2635307820892
2022-12-27,5,0,0,2022,12,27,1,0,223.85,226.32026058911288
2022-09-24,5,0,0,2022,9,24,5,1,183.66,196.01391588805564
2022-10-31,6,0,0,2022,10,31,0,0,217.75,225.51100475722342
2023-08-02,4,0,0,2023,8,2,2,0,265.16,236.05667295234161
2023-03-28,7,0,0,2023,3,28,1,0,237.3,231.15126721700653
2023-07-28,6,0,0,2023,7,28,4,0,219.02,231.01841362217965
2023-10-09,3,0,0,2023,10,9,0,0,210.06,242.8856793632076
2023-05-05,4,0,0,2023,5,5,4,0,223.8,227.43691946079343
2023-07-26,4,0,0,2023,7,26,2,0,252.29,234.5211441393767
2022-11-05,7,0,0,2022,11,5,5,1,195.45,199.59541004944185
2022-10-17,8,0,0,2022,10,17,0,0,215.4,226.02144129267253
2023-10-20,2,0,0,2023,10,20,4,0,209.8,234.60412699018343
2022-10-05,10,0,0,2022,10,5,2,0,217.96,222.51871077547548
2022-02-03,10,0,0,2022,2,3,3,0,198.63,208.227896745404
2022-01-28,9,0,0,2022,1,28,4,0,205.76,204.43056613839144
2023-04-15,10,0,0,2023,4,15,5,1,189.35,207.75269257100445
2023-09-13,7,0,0,2023,9,13,2,0,259.95,238.35785656848748
2023-07-04,2,0,0,2023,7,4,1,0,235.87,236.01729113025067
2023-11-06,9,1,0,2023,11,6,0,0,287.29,277.1559783880366
2023-08-04,10,0,0,2023,8,4,4,0,205.46,233.57481550605007
2022-04-06,3,0,0,2022,4,6,2,0,214.46,211.519010023585
2022-01-29,10,1,0,2022,1,29,5,1,205.32,216.20923732845404
2022-09-28,5,0,0,2022,9,28,2,0,216.02,219.7070906238805
2022-07-06,7,0,0,2022,7,6,2,0,232.35,217.14646953339252
2023-02-27,7,0,0,2023,2,27,0,0,228.5,231.6223219303647
2022-09-30,10,0,0,2022,9,30,4,0,185.25,216.97001490985713
2023-04-07,7,0,0,2023,4,7,4,0,218.54,226.6670454510022
2023-11-06,5,0,0,2023,11,6,0,0,221.45,244.93164471162163
2023-04-06,3,0,0,2023,4,6,3,0,224.02,227.65275590641977
2023-05-29,1,0,0,2023,5,29,0,0,227.73,234.6975987629121
2023-06-12,6,1,1,2023,6,12,0,0,313.28,308.6748225668707
2023-08-02,2,1,0,2023,8,2,2,0,272.03,266.74969702240196
2023-07-12,8,1,0,2023,7,12,2,0,268.32,266.7454778157844
2022-07-04,2,1,0,2022,7,4,0,0,233.67,251.08700585292536
2023-06-17,5,0,0,2023,6,17,5,1,203.11,209.54765885831148
2022-02-15,6,0,0,2022,2,15,1,0,224.81,211.2201907271592
2023-08-16,6,0,0,2023,8,16,2,0,262.03,236.56710948779073
2022-08-25,5,0,0,2022,8,25,3,0,216.13,216.16497828458523
2022-01-09,4,0,0,2022,1,9,6,1,194.65,181.4678835902596
2022-02-14,2,1,0,2022,2,14,0,0,212.52,243.40936178808624
2022-02-15,7,1,0,2022,2,15,1,0,254.45,242.67886960039323
2022-08-02,2,0,0,2022,8,2,1,0,223.77,219.412490534065
2022-04-03,2,0,0,2022,4,3,6,1,178.21,185.5640334937125
2023-09-18,7,0,0,2023,9,18,0,0,234.3,242.37102362114092
2023-09-20,6,1,0,2023,9,20,2,0,287.69,269.3060989062724
2022-06-14,1,1,0,2022,6,14,1,0,260.87,247.2896752459128
2023-05-25,8,1,1,2023,5,25,3,0,297.31,301.6299797103784
2022-06-17,7,0,1,2022,6,17,4,0,241.99,251.55991671462834
2022-11-30,6,1,0,2022,11,30,2,0,268.29,254.23682712305163
2022-12-15,4,0,0,2022,12,15,3,0,239.53,222.05187526873488
2023-01-23,10,0,1,2023,1,23,0,0,239.58,270.8145909674204
2023-08-05,2,0,0,2023,8,5,5,1,200.96,211.85306168106763
2022-04-08,8,0,0,2022,4,8,4,0,192.5,208.7819343095689
2022-03-07,10,0,0,2022,3,7,0,0,192.5,215.7831761373527
2022-10-01,8,0,0,2022,10,1,5,1,190.21,198.3150995042015
2022-09-01,9,0,0,2022,9,1,3,0,239.5,218.72138016845565
2022-07-20,10,0,0,2022,7,20,2,0,213.78,217.9121243365662
2023-01-16,5,0,0,2023,1,16,0,0,213.98,229.5763565819434
2023-01-26,5,1,0,2023,1,26,3,0,243.39,254.76006660847634
2022-11-24,1,0,0,2022,11,24,3,0,233.12,219.750691652589
2022-10-28,4,0,0,2022,10,28,4,0,217.1,216.9742341164747
2022-09-23,10,0,1,2022,9,23,4,0,231.03,256.9321579567113
2022-01-29,7,0,1,2022,1,29,5,1,220.51,224.2022649666178
2022-04-13,2,0,0,2022,4,13,2,0,210.95,211.26379175586044
2022-06-09,5,1,0,2022,6,9,3,0,241.49,244.2973812641576
2023-06-27,5,0,0,2023,6,27,1,0,241.07,235.24741712045943
2022-07-07,8,0,0,2022,7,7,3,0,210.81,215.395104274794
2023-02-07,10,0,0,2023,2,7,1,0,228.97,230.3813932072153
2022-02-24,1,0,0,2022,2,24,3,0,221.0,205.9309323358757
2023-02-19,6,0,1,2023,2,19,6,1,255.6,241.61632139468566
2023-06-16,5,1,0,2023,6,16,4,0,245.25,260.43112714699237
2023-03-18,3,1,0,2023,3,18,5,1,218.51,235.6340964894698
2022-01-22,3,0,0,2022,1,22,5,1,172.7,183.2192488488654
2023-05-09,7,0,0,2023,5,9,1,0,247.44,234.22232484294364
2023-05-31,7,0,0,2023,5,31,2,0,256.12,232.21574131661328
2023-05-16,6,1,0,2023,5,16,1,0,281.84,265.17056718072854
2023-02-20,5,0,0,2023,2,20,0,0,220.15,231.1118853949156
2023-07-01,7,0,0,2023,7,1,5,1,216.17,211.59362420673278
2022-08-05,2,0,0,2022,8,5,4,0,195.45,213.39273995508847
2023-11-19,8,0,0,2023,11,19,6,1,215.6,215.98437420000118
2023-01-09,5,0,0,2023,1,9,0,0,210.23,229.5763565819434
2023-12-03,3,0,0,2023,12,3,6,1,210.2,216.24381167433603
2023-05-09,10,0,1,2023,5,9,1,0,268.41,274.9501226929715
2023-12-05,7,0,0,2023,12,5,1,0,242.43,244.97102653371985
2022-12-05,9,0,0,2022,12,5,0,0,229.18,229.3477171863342
2022-05-18,5,0,0,2022,5,18,2,0,217.92,213.5649753720063
2023-01-16,8,0,0,2023,1,16,0,0,211.52,230.34201138512435
2022-02-08,2,0,0,2022,2,8,1,0,198.75,210.1993176562537
2022-10-16,10,1,0,2022,10,16,6,1,210.13,228.022413118837
2023-07-30,5,0,0,2023,7,30,6,1,201.31,209.07660414494603
2022-10-13,1,0,1,2022,10,13,3,0,267.14,258.177305886471
2023-10-05,10,0,0,2023,10,5,3,0,231.41,238.65245665831026
2022-05-25,7,0,0,2022,5,25,2,0,229.25,214.07541190745542
2023-11-14,9,0,0,2023,11,14,1,0,267.05,243.94593425620405
2022-05-23,4,0,0,2022,5,23,0,0,217.18,217.3229241569352
2023-06-12,4,1,0,2023,6,12,0,0,269.31,268.2022429845674
2023-09-12,3,1,0,2023,9,12,1,0,263.4,270.5470276294218
2023-04-15,5,0,0,2023,4,15,5,1,195.03,206.47660123237438
2023-12-24,1,1,0,2023,12,24,6,1,259.15,246.93683574439638
2022-08-10,2,0,0,2022,8,10,2,0,215.41,217.40590700773464
2023-04-23,10,1,0,2023,4,23,6,1,222.98,236.94956965018355
2022-03-14,4,0,0,2022,3,14,0,0,216.34,214.2518665309981
2022-09-17,2,0,0,2022,9,17,5,1,180.8,195.24826108488196
2022-10-20,5,0,0,2022,10,20,3,0,219.64,219.23603591052233
2022-10-27,3,0,0,2022,10,27,3,0,214.82,218.72559937507322
2023-09-26,10,0,0,2023,9,26,1,0,230.13,241.1300948979915
2022-02-12,7,0,1,2022,2,12,5,1,230.32,225.73779377958272
2023-01-05,8,1,0,2023,1,5,3,0,256.86,255.5257214116573
2022-09-22,3,0,0,2022,9,22,3,0,205.04,217.19007056210103
2022-03-14,8,0,0,2022,3,14,0,0,208.8,215.27273960189632
2022-12-08,1,0,0,2022,12,8,3,0,231.92,221.28622046555392
2022-02-21,6,0,0,2022,2,21,0,0,204.23,213.2267742534823
2023-08-17,6,0,0,2023,8,17,3,0,242.35,234.56052596146765
2023-11-20,1,0,0,2023,11,20,0,0,241.59,243.9107716407234
2023-05-28,5,1,0,2023,5,28,6,1,226.72,237.20900712452567
2022-04-04,8,0,0,2022,4,4,0,0,199.37,216.8082684148685
2023-07-19,7,0,0,2023,7,19,2,0,249.33,235.28679894255038
2022-08-25,2,1,0,2022,8,25,3,0,240.9,246.60278408692102
2022-11-15,10,0,1,2022,11,15,1,0,265.14,266.02296616162494
2022-01-27,10,0,0,2022,1,27,3,0,194.11,206.69236793243908
2022-01-14,4,0,0,2022,1,14,4,0,198.71,203.15447479976137
2023-06-08,4,0,1,2023,6,8,3,0,282.54,270.9411748469356
2023-01-13,7,0,1,2023,1,13,4,0,261.76,262.0226020589471
2023-12-20,7,0,0,2023,12,20,2,0,263.85,242.9644430073895
2023-08-13,9,0,0,2023,8,13,6,1,229.81,211.63300602882373
2022-04-16,10,0,0,2022,4,16,5,1,174.03,189.6123631618466
2022-06-20,8,0,0,2022,6,20,0,0,208.21,219.8793260408056
2023-10-15,5,0,0,2023,10,15,6,1,207.55,213.68319058385532
2023-03-02,7,0,0,2023,3,2,3,0,236.76,227.1381001643531
2022-07-09,8,0,0,2022,7,9,5,1,186.21,193.70851306529948
2023-06-15,3,0,0,2023,6,15,3,0,226.06,230.72381353235687
2023-04-16,6,0,0,2023,4,16,6,1,218.51,204.72523597376858
2023-01-15,7,0,1,2023,1,15,6,1,250.19,240.3360108494453
2022-05-24,9,1,0,2022,5,24,1,0,270.53,247.79589257474436
2022-07-08,8,0,0,2022,7,8,4,0,197.73,213.3885207484709
2023-06-24,9,0,0,2023,6,24,5,1,224.47,210.568531929217
2023-08-15,7,0,0,2023,8,15,1,0,257.83,238.82891128184565
2022-12-10,10,1,1,2022,12,10,5,1,258.0,273.06219731795136
2023-10-17,7,0,0,2023,10,17,1,0,257.13,241.89996890778275
2023-11-12,5,0,0,2023,11,12,6,1,204.34,215.21871939682023
2022-04-01,10,0,0,2022,4,1,4,0,186.42,209.292370845018
2023-11-27,10,0,0,2023,11,27,0,0,218.72,246.2077360502517
2022-06-22,9,0,0,2022,6,22,2,0,241.94,216.12137725587672
2023-01-21,1,0,0,2023,1,21,5,1,206.43,200.84914172256686
2023-06-15,9,0,0,2023,6,15,3,0,249.93,232.2551231387115
2022-04-03,10,0,0,2022,4,3,6,1,173.77,187.60577963551623
2023-06-21,1,1,0,2023,6,21,2,0,279.34,263.4234211287403
2022-08-24,10,1,0,2022,8,24,2,0,257.63,250.65111375504785
2023-10-15,7,0,0,2023,10,15,6,1,232.11,214.19362711930444
2023-07-17,6,0,0,2023,7,17,0,0,244.4,239.04474772747926
2023-08-11,5,1,0,2023,8,11,4,0,247.71,263.50218477292947
2022-07-21,1,0,0,2022,7,21,3,0,229.11,213.6085764007148
2023-08-26,2,0,1,2023,8,26,5,1,234.12,251.8152047279218
2023-08-06,5,0,0,2023,8,6,6,1,200.2,210.61213295791822
2023-06-03,4,1,0,2023,6,3,5,1,247.89,240.49590119609638
2023-10-14,7,1,0,2023,10,14,5,1,244.85,247.40367125114426
2022-10-10,7,0,0,2022,10,10,0,0,212.65,225.76622302494798
2023-01-07,6,0,0,2023,1,7,5,1,208.0,202.12523306119692
2023-01-30,3,0,0,2023,1,30,0,0,212.35,229.06592004649428
2023-11-16,9,0,0,2023,11,16,3,0,263.43,239.9327672035506
2023-11-14,4,0,0,2023,11,14,1,0,258.05,242.669842917574
2022-04-21,5,1,1,2022,4,21,3,0,271.52,281.1884666850747
2023-04-21,2,1,0,2023,4,21,4,0,238.37,256.5944147178816
2022-07-05,3,0,0,2022,7,5,1,0,226.05,218.13217998881737
2023-05-13,5,0,0,2023,5,13,5,1,190.23,208.01213004534657
2023-07-11,5,0,0,2023,7,11,1,0,249.26,236.78294593343162
2022-10-29,9,0,0,2022,10,29,5,1,208.57,198.57031777192606
2023-11-03,4,1,0,2023,11,3,4,0,268.68,267.8535529441069
2022-11-29,3,0,1,2022,11,29,1,0,262.84,264.23643828754575
2023-02-21,8,1,0,2023,2,21,1,0,257.91,261.07441727727564
2022-05-28,6,0,0,2022,5,28,5,1,191.76,190.12701890391327
2023-03-25,5,0,0,2023,3,25,5,1,193.78,204.94107241940947
2023-03-24,5,0,1,2023,3,24,4,0,247.41,264.5832231494278
2023-09-06,5,1,1,2023,9,6,2,0,310.27,309.0130236853947
2023-07-19,9,1,0,2023,7,19,2,0,305.87,267.00069608350896
2023-12-31,7,1,0,2023,12,31,6,1,253.23,248.468145350751
2023-06-14,5,0,1,2023,6,14,2,0,278.76,273.20297664098325
2023-08-27,1,0,0,2023,8,27,6,1,221.55,209.5912598870127
2022-05-17,5,0,0,2022,5,17,1,0,211.36,215.57155889833666
2023-05-29,9,0,0,2023,5,29,0,0,243.02,236.73934490471584
2022-05-07,1,0,0,2022,5,7,5,1,188.94,188.8509275652832
2023-08-12,10,0,0,2023,8,12,5,1,195.32,213.89480782287865
2022-08-15,6,0,1,2022,8,15,0,0,250.72,262.4020901781405
2022-01-16,5,0,0,2022,1,16,6,1,182.03,181.72310185798415
2022-11-30,8,0,0,2022,11,30,2,0,229.58,223.54380305299128
2022-03-13,7,0,0,2022,3,13,6,1,185.47,185.30459601937036
2023-09-04,5,0,0,2023,9,4,0,0,225.53,241.8605870856918
2023-06-25,4,0,0,2023,6,25,6,1,213.49,207.28585706425656
2022-04-08,2,1,0,2022,4,8,4,0,217.36,238.45408530872373
2022-06-29,3,0,0,2022,6,29,2,0,221.38,214.5900676495221
